"tarih","id","score","tahmin_var","olay_varmi","match","toplam_olay_sayisi","tahmin_dogru_number","tahmin_yanlis_number"
"7/8/2017","4095","0.036271","0","0",,"10",,
"8/8/2017","4185","0.038346","0","0",,"11",,
"8/8/2017","4186","0.0181441","0","0",,"11",,
"8/8/2017","4187","0.0225525","0","0",,"11",,
"8/8/2017","4188","0.0207655","0","0",,"11",,
"8/8/2017","4189","0.00565644","0","0",,"11",,
"8/8/2017","4190","0.0262057","0","0",,"11",,
"8/8/2017","4191","0.0167118","0","0",,"11",,
"8/8/2017","4192","0.0235115","0","0",,"11",,
"8/8/2017","4193","0.0227796","0","0",,"11",,
"8/8/2017","4194","0.0180557","0","0",,"11",,
"8/8/2017","4195","0.0332802","0","0",,"11",,
"8/8/2017","4198","0.0043412","0","0",,"11",,
"8/8/2017","4199","0.0147502","0","0",,"11",,
"8/8/2017","4200","0.00393628","0","0",,"11",,
"8/8/2017","4201","0.00560435","0","0",,"11",,
"8/8/2017","4202","0.00480398","0","0",,"11",,
"8/8/2017","4203","0.0314156","0","0",,"11",,
"8/8/2017","4204","0.0314034","0","0",,"11",,
"8/8/2017","4205","0.000219368","0","0",,"11",,
"8/8/2017","4206","0.0271123","0","0",,"11",,
"8/8/2017","4207","0.034727","0","0",,"11",,
"8/8/2017","4208","0.0124298","0","0",,"11",,
"8/8/2017","4209","0.029661","0","0",,"11",,
"8/8/2017","4210","0.00612133","0","0",,"11",,
"8/8/2017","4211","0.0316421","0","0",,"11",,
"8/8/2017","4212","0.0232936","0","0",,"11",,
"8/8/2017","4213","0.00396633","0","0",,"11",,
"8/8/2017","4214","0.00812055","0","0",,"11",,
"8/8/2017","4215","0.035592","0","0",,"11",,
"8/8/2017","4216","0.0162136","0","0",,"11",,
"8/8/2017","4217","0.0135455","0","0",,"11",,
"8/8/2017","4218","0.00233601","0","0",,"11",,
"8/8/2017","4219","0.00499986","0","0",,"11",,
"8/8/2017","4220","0.0375493","0","0",,"11",,
"8/8/2017","4221","0.0150955","0","0",,"11",,
"8/8/2017","4224","0.0264128","0","0",,"11",,
"8/8/2017","4225","0.000217918","0","0",,"11",,
"8/8/2017","4226","0.0257168","0","0",,"11",,
"8/8/2017","4227","0.0349233","0","0",,"11",,
"8/8/2017","4228","0.0147241","0","0",,"11",,
"8/8/2017","4229","0.0181779","0","0",,"11",,
"8/8/2017","4230","0.0236714","0","0",,"11",,
"8/8/2017","4232","0.0191528","0","0",,"11",,
"8/8/2017","4233","0.0074251","0","0",,"11",,
"8/8/2017","4234","0.00864513","0","0",,"11",,
"8/8/2017","4235","0.0269818","0","0",,"11",,
"8/8/2017","4236","0.023357","0","0",,"11",,
"8/8/2017","4237","0.0143262","0","0",,"11",,
"8/8/2017","4238","0.0156691","0","0",,"11",,
"8/8/2017","4239","0.0208874","0","0",,"11",,
"8/8/2017","4240","0.00406075","0","0",,"11",,
"8/8/2017","4241","0.0289211","0","0",,"11",,
"8/8/2017","4242","0.0423159","0","0",,"11",,
"8/8/2017","4243","0.0394454","0","0",,"11",,
"8/8/2017","4244","0.0125601","0","0",,"11",,
"8/8/2017","4245","0.0159117","0","0",,"11",,
"8/8/2017","4246","0.0218617","0","0",,"11",,
"8/8/2017","4247","0.0316087","0","0",,"11",,
"8/8/2017","4248","0.0104236","0","0",,"11",,
"8/8/2017","4249","0.0182342","0","0",,"11",,
"8/8/2017","4250","0.00387183","0","0",,"11",,
"8/8/2017","4251","0.0225293","0","0",,"11",,
"8/8/2017","4252","0.00469697","0","0",,"11",,
"8/8/2017","4253","0.039956","0","0",,"11",,
"8/8/2017","4254","0.00137675","0","0",,"11",,
"8/8/2017","4255","0.0400339","0","0",,"11",,
"8/8/2017","4256","0.0277328","0","0",,"11",,
"8/8/2017","4257","0.0278435","0","0",,"11",,
"8/8/2017","4258","0.0353683","0","0",,"11",,
"8/8/2017","4259","0.00937611","0","0",,"11",,
"8/8/2017","4260","0.0223828","0","0",,"11",,
"8/8/2017","4261","0.00329741","0","0",,"11",,
"8/8/2017","4262","0.0116132","0","0",,"11",,
"8/8/2017","4263","0.0273788","0","0",,"11",,
"8/8/2017","4264","0.0285425","0","0",,"11",,
"8/8/2017","4265","0.00685978","0","0",,"11",,
"8/8/2017","4266","0.0420725","0","0",,"11",,
"8/8/2017","4267","0.0174508","0","0",,"11",,
"8/8/2017","4268","0.0101286","0","0",,"11",,
"8/8/2017","4269","0.00523489","0","0",,"11",,
"8/8/2017","4270","0.0323238","0","0",,"11",,
"8/8/2017","4271","0.00703025","0","0",,"11",,
"8/8/2017","4272","0.028697","0","0",,"11",,
"8/8/2017","4273","0.00825949","0","0",,"11",,
"8/8/2017","4274","0.0144074","0","0",,"11",,
"8/8/2017","4275","0.0279448","0","0",,"11",,
"8/8/2017","4276","0.0222995","0","0",,"11",,
"8/8/2017","4277","0.00862546","0","0",,"11",,
"8/8/2017","4278","0.0332307","0","0",,"11",,
"8/8/2017","4279","0.00560673","0","0",,"11",,
"8/8/2017","4280","0.0403813","0","0",,"11",,
"8/8/2017","4281","0.0077197","0","0",,"11",,
"8/8/2017","4282","0.0421891","0","0",,"11",,
"8/8/2017","4283","0.0144478","0","0",,"11",,
"8/8/2017","4284","0.0303141","0","0",,"11",,
"8/8/2017","4285","0.01457","0","0",,"11",,
"8/8/2017","4286","0.0114968","0","0",,"11",,
"8/8/2017","4287","0.00502492","0","0",,"11",,
"8/8/2017","4288","0.005771","0","0",,"11",,
"8/8/2017","4289","0.0120344","0","0",,"11",,
"8/8/2017","4290","0.0230981","0","0",,"11",,
"8/8/2017","4291","0.0354824","0","0",,"11",,
"8/8/2017","4292","0.0111427","0","0",,"11",,
"8/8/2017","4293","0.0247785","0","0",,"11",,
"8/8/2017","4294","0.00938465","0","0",,"11",,
"8/8/2017","4295","0.018981","0","0",,"11",,
"8/8/2017","4296","0.0259116","0","0",,"11",,
"8/8/2017","4297","0.0221603","0","0",,"11",,
"8/8/2017","4298","0.00641532","0","0",,"11",,
"8/8/2017","4299","0.037225","0","0",,"11",,
"8/8/2017","4300","0.00105825","0","0",,"11",,
"8/8/2017","4301","0.0343969","0","0",,"11",,
"8/8/2017","4302","0.00401925","0","0",,"11",,
"8/8/2017","4303","0.00683801","0","0",,"11",,
"8/8/2017","4306","0.0126795","0","0",,"11",,
"8/8/2017","4307","0.0337088","0","0",,"11",,
"8/8/2017","4308","0.0220099","0","0",,"11",,
"8/8/2017","4309","0.0417771","0","0",,"11",,
"8/8/2017","4310","0.0238393","0","0",,"11",,
"8/8/2017","4311","0.00923547","0","0",,"11",,
"8/8/2017","4312","0.0163365","0","0",,"11",,
"8/8/2017","4313","0.0115905","0","0",,"11",,
"8/8/2017","4314","0.00348499","0","0",,"11",,
"8/8/2017","4315","0.0147594","0","0",,"11",,
"8/8/2017","4316","0.0273574","0","0",,"11",,
"8/8/2017","4317","0.00199818","0","0",,"11",,
"8/8/2017","4318","0.00140701","0","0",,"11",,
"8/8/2017","4319","0.0239905","0","0",,"11",,
"8/8/2017","4320","0.0116137","0","0",,"11",,
"8/8/2017","4321","0.0387804","0","0",,"11",,
"8/8/2017","4322","0.0352792","0","0",,"11",,
"8/8/2017","4323","0.0305998","0","0",,"11",,
"8/8/2017","4324","0.00987157","0","0",,"11",,
"8/8/2017","4325","0.0078074","0","0",,"11",,
"8/8/2017","4326","0.02563","0","0",,"11",,
"8/8/2017","4328","0.0182594","0","0",,"11",,
"8/8/2017","4329","0.0154903","0","0",,"11",,
"8/8/2017","4330","0.0244553","0","0",,"11",,
"8/8/2017","4331","0.00170355","0","0",,"11",,
"8/8/2017","4332","0.0333569","0","0",,"11",,
"8/8/2017","4333","0.029989","0","0",,"11",,
"8/8/2017","4334","0.0357242","0","0",,"11",,
"8/8/2017","4335","0.0383005","0","0",,"11",,
"8/8/2017","4336","0.0422","0","0",,"11",,
"8/8/2017","4337","0.0151441","0","0",,"11",,
"8/8/2017","4339","0.0302781","0","0",,"11",,
"8/8/2017","4340","0.00743513","0","0",,"11",,
"8/8/2017","4341","0.0404957","0","0",,"11",,
"8/8/2017","4342","0.0209284","0","0",,"11",,
"8/8/2017","4343","0.0222787","0","0",,"11",,
"8/8/2017","4344","0.0260222","0","0",,"11",,
"8/8/2017","4350","0.0414138","0","0",,"11",,
"8/8/2017","4351","0.0415193","0","0",,"11",,
"8/8/2017","4352","0.0225976","0","0",,"11",,
"8/8/2017","4353","0.0218103","0","0",,"11",,
"8/8/2017","4354","0.0176115","0","0",,"11",,
"8/8/2017","4355","0.000581907","0","0",,"11",,
"8/8/2017","4356","0.0079665","0","0",,"11",,
"8/8/2017","4357","0.010947","0","0",,"11",,
"8/8/2017","4358","0.0275532","0","0",,"11",,
"8/8/2017","4359","0.00895142","0","0",,"11",,
"8/8/2017","4360","0.0361607","0","0",,"11",,
"8/8/2017","4361","0.0171459","0","0",,"11",,
"8/8/2017","4362","0.0353433","0","0",,"11",,
"8/8/2017","4364","0.0219878","0","0",,"11",,
"8/8/2017","4365","0.0148325","0","0",,"11",,
"8/8/2017","4366","0.0340442","0","0",,"11",,
"8/8/2017","4367","0.00521785","0","0",,"11",,
"8/8/2017","4368","0.0395055","0","0",,"11",,
"8/8/2017","4369","0.0112886","0","0",,"11",,
"8/8/2017","4370","0.0288894","0","0",,"11",,
"8/8/2017","4371","0.0220722","0","0",,"11",,
"8/8/2017","4372","0.0339139","0","0",,"11",,
"8/8/2017","4373","0.0126223","0","0",,"11",,
"8/8/2017","4374","0.0184009","0","0",,"11",,
"8/8/2017","4375","0.00353083","0","0",,"11",,
"8/8/2017","4376","0.0300133","0","0",,"11",,
"8/8/2017","4377","0.0234515","0","0",,"11",,
"8/8/2017","4378","0.00161134","0","0",,"11",,
"8/8/2017","4379","0.0419284","0","0",,"11",,
"8/8/2017","4380","0.0163528","0","0",,"11",,
"8/8/2017","4381","0.000559877","0","0",,"11",,
"8/8/2017","4382","0.0201781","0","0",,"11",,
"8/8/2017","4383","0.00317689","0","0",,"11",,
"8/8/2017","4384","0.0222063","0","0",,"11",,
"8/8/2017","4385","0.0139035","0","0",,"11",,
"8/8/2017","4387","0.00585447","0","0",,"11",,
"8/8/2017","4388","0.0412595","0","0",,"11",,
"8/8/2017","4389","0.0357222","0","0",,"11",,
"8/8/2017","4390","0.0100672","0","0",,"11",,
"8/8/2017","4391","0.00277656","0","0",,"11",,
"8/8/2017","4392","0.0322359","0","0",,"11",,
"8/8/2017","4393","0.0407147","0","0",,"11",,
"8/8/2017","4394","0.00160802","0","0",,"11",,
"8/8/2017","4395","0.03186","0","0",,"11",,
"8/8/2017","4396","0.0205932","0","0",,"11",,
"8/8/2017","4397","0.0335765","0","0",,"11",,
"8/8/2017","4398","0.0135526","0","0",,"11",,
"8/8/2017","4400","0.0404711","0","0",,"11",,
"8/8/2017","4401","0.0154453","0","0",,"11",,
"8/8/2017","4402","0.00275979","0","0",,"11",,
"8/8/2017","4403","0.0333366","0","0",,"11",,
"8/8/2017","4404","0.0146587","0","0",,"11",,
"8/8/2017","4405","0.035741","0","0",,"11",,
"8/8/2017","4406","0.028012","0","0",,"11",,
"8/8/2017","4407","0.0247449","0","0",,"11",,
"8/8/2017","4408","0.0145944","0","0",,"11",,
"8/8/2017","4409","0.0304923","0","0",,"11",,
"8/8/2017","4410","0.0383706","0","0",,"11",,
"8/8/2017","4411","0.00195214","0","0",,"11",,
"8/8/2017","4412","0.0270184","0","0",,"11",,
"8/8/2017","4413","0.02529","0","0",,"11",,
"8/8/2017","4414","0.0253506","0","0",,"11",,
"8/8/2017","4415","0.0114457","0","0",,"11",,
"8/8/2017","4416","0.0313312","0","0",,"11",,
"8/8/2017","4417","0.00168061","0","0",,"11",,
"8/8/2017","4418","0.0388857","0","0",,"11",,
"8/8/2017","4419","0.0273166","0","0",,"11",,
"8/8/2017","4420","0.0112571","0","0",,"11",,
"8/8/2017","4421","0.0398494","0","0",,"11",,
"8/8/2017","4422","0.0364308","0","0",,"11",,
"8/8/2017","4423","0.0257638","0","0",,"11",,
"8/8/2017","4424","0.0379323","0","0",,"11",,
"8/8/2017","4425","0.0215459","0","0",,"11",,
"8/8/2017","4426","0.0302724","0","0",,"11",,
"8/8/2017","4427","0.042521","0","0",,"11",,
"8/8/2017","4428","0.0072213","0","0",,"11",,
"8/8/2017","4429","0.00683995","0","0",,"11",,
"8/8/2017","4430","0.0363765","0","0",,"11",,
"8/8/2017","4431","0.0334191","0","0",,"11",,
"8/8/2017","4432","0.00782731","0","0",,"11",,
"8/8/2017","4433","0.0253071","0","0",,"11",,
"8/8/2017","4434","0.00472072","0","0",,"11",,
"8/8/2017","4435","0.00874328","0","0",,"11",,
"8/8/2017","4436","0.00371114","0","0",,"11",,
"8/8/2017","4437","0.0239604","0","0",,"11",,
"8/8/2017","4438","0.0234802","0","0",,"11",,
"8/8/2017","4439","0.0257653","0","0",,"11",,
"8/8/2017","4440","0.0268206","0","0",,"11",,
"8/8/2017","4441","0.000513665","0","0",,"11",,
"8/8/2017","4442","0.0181136","0","0",,"11",,
"8/8/2017","4443","0.00712141","0","0",,"11",,
"8/8/2017","4444","0.0108761","0","0",,"11",,
"8/8/2017","4445","0.0018648","0","0",,"11",,
"8/8/2017","4446","0.014754","0","0",,"11",,
"9/8/2017","4698","0.00956291","0","0",,"9",,
"9/8/2017","4699","0.0290493","0","0",,"9",,
"9/8/2017","4700","0.0025601","0","0",,"9",,
"9/8/2017","4701","0.0205025","0","0",,"9",,
"9/8/2017","4702","0.0216616","0","0",,"9",,
"9/8/2017","4703","0.00918729","0","0",,"9",,
"9/8/2017","4704","0.0144141","0","0",,"9",,
"9/8/2017","4705","0.0158758","0","0",,"9",,
"9/8/2017","4706","0.0376362","0","0",,"9",,
"9/8/2017","4707","0.0185601","0","0",,"9",,
"9/8/2017","4708","0.0371656","0","0",,"9",,
"9/8/2017","4709","0.0282504","0","0",,"9",,
"9/8/2017","4710","0.043867","0","0",,"9",,
"9/8/2017","4711","0.026665","0","0",,"9",,
"9/8/2017","4712","0.0438545","0","0",,"9",,
"9/8/2017","4713","0.0420241","0","0",,"9",,
"9/8/2017","4714","0.0312126","0","0",,"9",,
"9/8/2017","4715","0.0251061","0","0",,"9",,
"9/8/2017","4716","0.00461079","0","0",,"9",,
"9/8/2017","4717","0.0405936","0","0",,"9",,
"9/8/2017","4718","0.0367563","0","0",,"9",,
"9/8/2017","4719","0.0136081","0","0",,"9",,
"9/8/2017","4720","0.00397894","0","0",,"9",,
"9/8/2017","4721","0.0167732","0","0",,"9",,
"9/8/2017","4722","0.00825459","0","0",,"9",,
"9/8/2017","4723","0.0050083","0","0",,"9",,
"9/8/2017","4724","0.0448542","0","0",,"9",,
"9/8/2017","4725","0.0321254","0","0",,"9",,
"9/8/2017","4726","0.0307214","0","0",,"9",,
"9/8/2017","4727","0.0297635","0","0",,"9",,
"9/8/2017","4728","0.0181038","0","0",,"9",,
"9/8/2017","4729","0.0276892","0","0",,"9",,
"9/8/2017","4730","0.00691322","0","0",,"9",,
"9/8/2017","4731","0.0196681","0","0",,"9",,
"9/8/2017","4732","0.0397631","0","0",,"9",,
"9/8/2017","4733","0.0188937","0","0",,"9",,
"9/8/2017","4734","0.0431738","0","0",,"9",,
"9/8/2017","4735","0.0104407","0","0",,"9",,
"9/8/2017","4736","0.000433835","0","0",,"9",,
"9/8/2017","4737","0.0258949","0","0",,"9",,
"9/8/2017","4738","0.0309858","0","0",,"9",,
"9/8/2017","4739","0.0322386","0","0",,"9",,
"9/8/2017","4740","0.0438852","0","0",,"9",,
"9/8/2017","4741","0.0412955","0","0",,"9",,
"9/8/2017","4742","0.0104975","0","0",,"9",,
"9/8/2017","4743","0.0219194","0","0",,"9",,
"9/8/2017","4744","0.0038205","0","0",,"9",,
"9/8/2017","4745","0.0454756","0","0",,"9",,
"9/8/2017","4746","0.0116164","0","0",,"9",,
"9/8/2017","4747","0.0198601","0","0",,"9",,
"9/8/2017","4748","0.0266702","0","0",,"9",,
"9/8/2017","4749","0.0453551","0","0",,"9",,
"9/8/2017","4750","0.00333121","0","0",,"9",,
"9/8/2017","4751","0.0125441","0","0",,"9",,
"9/8/2017","4752","0.015067","0","0",,"9",,
"9/8/2017","4753","0.0292363","0","0",,"9",,
"9/8/2017","4754","0.0346702","0","0",,"9",,
"9/8/2017","4756","0.0313373","0","0",,"9",,
"9/8/2017","4757","0.000666287","0","0",,"9",,
"9/8/2017","4758","0.0392335","0","0",,"9",,
"9/8/2017","4759","0.0224779","0","0",,"9",,
"9/8/2017","4760","0.0291315","0","0",,"9",,
"9/8/2017","4761","0.0084291","0","0",,"9",,
"9/8/2017","4762","0.0231987","0","0",,"9",,
"9/8/2017","4763","0.0422579","0","0",,"9",,
"9/8/2017","4764","0.0286833","0","0",,"9",,
"9/8/2017","4765","0.0438905","0","0",,"9",,
"9/8/2017","4766","0.0390558","0","0",,"9",,
"9/8/2017","4767","0.0440855","0","0",,"9",,
"9/8/2017","4768","0.0218596","0","0",,"9",,
"9/8/2017","4769","0.015056","0","0",,"9",,
"9/8/2017","4770","0.0419752","0","0",,"9",,
"9/8/2017","4771","0.037723","0","0",,"9",,
"9/8/2017","4772","0.00393627","0","0",,"9",,
"9/8/2017","4774","0.0314709","0","0",,"9",,
"9/8/2017","4775","0.0255808","0","0",,"9",,
"9/8/2017","4776","0.014742","0","0",,"9",,
"9/8/2017","4777","0.0154431","0","0",,"9",,
"9/8/2017","4778","0.0053064","0","0",,"9",,
"9/8/2017","4779","0.00697506","0","0",,"9",,
"9/8/2017","4780","0.00441895","0","0",,"9",,
"9/8/2017","4781","0.0453914","0","0",,"9",,
"9/8/2017","4782","0.0477853","0","0",,"9",,
"9/8/2017","4783","0.00938352","0","0",,"9",,
"9/8/2017","4784","0.0407264","0","0",,"9",,
"9/8/2017","4785","0.0327249","0","0",,"9",,
"9/8/2017","4786","0.0295606","0","0",,"9",,
"9/8/2017","4787","0.0145546","0","0",,"9",,
"9/8/2017","4788","0.0239864","0","0",,"9",,
"9/8/2017","4789","0.0391011","0","0",,"9",,
"9/8/2017","4790","0.0347814","0","0",,"9",,
"9/8/2017","4791","0.0269925","0","0",,"9",,
"9/8/2017","4792","0.042166","0","0",,"9",,
"9/8/2017","4793","0.0312205","0","0",,"9",,
"9/8/2017","4794","0.0423362","0","0",,"9",,
"9/8/2017","4795","0.0392765","0","0",,"9",,
"9/8/2017","4797","0.03609","0","0",,"9",,
"9/8/2017","4798","0.0304896","0","0",,"9",,
"9/8/2017","4800","0.042902","0","0",,"9",,
"9/8/2017","4801","0.0275597","0","0",,"9",,
"9/8/2017","4802","0.0175596","0","0",,"9",,
"9/8/2017","4803","0.026301","0","0",,"9",,
"9/8/2017","4804","0.0289343","0","0",,"9",,
"9/8/2017","4805","0.0282921","0","0",,"9",,
"9/8/2017","4806","0.0203608","0","0",,"9",,
"9/8/2017","4807","0.0017837","0","0",,"9",,
"9/8/2017","4808","0.039781","0","0",,"9",,
"9/8/2017","4809","0.027312","0","0",,"9",,
"9/8/2017","4810","0.00493798","0","0",,"9",,
"9/8/2017","4811","0.0363328","0","0",,"9",,
"9/8/2017","4812","0.0288528","0","0",,"9",,
"9/8/2017","4813","0.0127544","0","0",,"9",,
"9/8/2017","4814","0.00220601","0","0",,"9",,
"9/8/2017","4815","0.0334541","0","0",,"9",,
"9/8/2017","4816","0.0160348","0","0",,"9",,
"9/8/2017","4817","0.00718542","0","0",,"9",,
"9/8/2017","4819","0.00632589","0","0",,"9",,
"9/8/2017","4820","0.0368401","0","0",,"9",,
"9/8/2017","4821","0.0365619","0","0",,"9",,
"9/8/2017","4822","0.0131068","0","0",,"9",,
"9/8/2017","4823","0.0481417","0","0",,"9",,
"9/8/2017","4824","0.041274","0","0",,"9",,
"9/8/2017","4825","0.029243","0","0",,"9",,
"9/8/2017","4826","0.00782554","0","0",,"9",,
"9/8/2017","4827","0.0406977","0","0",,"9",,
"9/8/2017","4828","0.0210298","0","0",,"9",,
"9/8/2017","4829","0.0363043","0","0",,"9",,
"9/8/2017","4830","0.0278258","0","0",,"9",,
"9/8/2017","4831","0.0349455","0","0",,"9",,
"9/8/2017","4832","0.0163031","0","0",,"9",,
"9/8/2017","4833","0.0105997","0","0",,"9",,
"9/8/2017","4834","0.0268836","0","0",,"9",,
"9/8/2017","4835","0.0202023","0","0",,"9",,
"9/8/2017","4836","0.0274518","0","0",,"9",,
"9/8/2017","4837","0.0205068","0","0",,"9",,
"9/8/2017","4839","0.0111911","0","0",,"9",,
"9/8/2017","4840","0.0366013","0","0",,"9",,
"9/8/2017","4841","0.0442305","0","0",,"9",,
"9/8/2017","4842","0.0145384","0","0",,"9",,
"9/8/2017","4843","0.0135025","0","0",,"9",,
"9/8/2017","4844","0.0326478","0","0",,"9",,
"9/8/2017","4845","0.033447","0","0",,"9",,
"9/8/2017","4846","0.0319775","0","0",,"9",,
"9/8/2017","4847","0.0400281","0","0",,"9",,
"9/8/2017","4848","0.0423101","0","0",,"9",,
"9/8/2017","4849","0.0277337","0","0",,"9",,
"9/8/2017","4850","0.0412407","0","0",,"9",,
"9/8/2017","4851","0.011427","0","0",,"9",,
"9/8/2017","4852","0.0326522","0","0",,"9",,
"9/8/2017","4853","0.0392557","0","0",,"9",,
"9/8/2017","4854","0.00708109","0","0",,"9",,
"9/8/2017","4855","0.0303552","0","0",,"9",,
"9/8/2017","4856","0.0235936","0","0",,"9",,
"9/8/2017","4857","0.00119016","0","0",,"9",,
"9/8/2017","4858","0.0204243","0","0",,"9",,
"9/8/2017","4859","0.00380992","0","0",,"9",,
"9/8/2017","4860","0.0130085","0","0",,"9",,
"9/8/2017","4861","0.0248705","0","0",,"9",,
"9/8/2017","4862","0.0068515","0","0",,"9",,
"9/8/2017","4863","0.0180564","0","0",,"9",,
"9/8/2017","4864","0.0109884","0","0",,"9",,
"9/8/2017","4865","0.0334903","0","0",,"9",,
"9/8/2017","4866","0.00143421","0","0",,"9",,
"9/8/2017","4867","0.0343747","0","0",,"9",,
"9/8/2017","4868","0.0230995","0","0",,"9",,
"9/8/2017","4869","0.0354901","0","0",,"9",,
"9/8/2017","4870","0.0114252","0","0",,"9",,
"9/8/2017","4872","0.0200238","0","0",,"9",,
"9/8/2017","4873","0.045345","0","0",,"9",,
"9/8/2017","4874","0.00522952","0","0",,"9",,
"9/8/2017","4875","0.0434816","0","0",,"9",,
"9/8/2017","4876","0.00902239","0","0",,"9",,
"9/8/2017","4877","0.0259447","0","0",,"9",,
"9/8/2017","4878","0.00254496","0","0",,"9",,
"9/8/2017","4883","0.0424163","0","0",,"9",,
"9/8/2017","4884","0.00920529","0","0",,"9",,
"9/8/2017","4885","0.00649487","0","0",,"9",,
"9/8/2017","4886","0.0252973","0","0",,"9",,
"9/8/2017","4887","0.0285054","0","0",,"9",,
"9/8/2017","4888","0.046085","0","0",,"9",,
"9/8/2017","4889","0.0356674","0","0",,"9",,
"9/8/2017","4890","0.0106743","0","0",,"9",,
"9/8/2017","4891","0.0203822","0","0",,"9",,
"9/8/2017","4892","0.0448986","0","0",,"9",,
"9/8/2017","4893","0.0321367","0","0",,"9",,
"9/8/2017","4894","0.0142971","0","0",,"9",,
"9/8/2017","4895","0.0304118","0","0",,"9",,
"9/8/2017","4897","0.000917386","0","0",,"9",,
"9/8/2017","4898","0.0143514","0","0",,"9",,
"9/8/2017","4899","0.000933131","0","0",,"9",,
"9/8/2017","4900","0.0140875","0","0",,"9",,
"9/8/2017","4901","0.0454297","0","0",,"9",,
"9/8/2017","4902","0.00860173","0","0",,"9",,
"9/8/2017","4903","0.0377832","0","0",,"9",,
"9/8/2017","4904","0.00170916","0","0",,"9",,
"9/8/2017","4905","0.0176736","0","0",,"9",,
"9/8/2017","4906","0.0333932","0","0",,"9",,
"9/8/2017","4907","0.0470921","0","0",,"9",,
"9/8/2017","4908","0.0188041","0","0",,"9",,
"9/8/2017","4909","0.0338009","0","0",,"9",,
"9/8/2017","4910","0.0436497","0","0",,"9",,
"9/8/2017","4911","0.0149633","0","0",,"9",,
"9/8/2017","4912","0.0409246","0","0",,"9",,
"9/8/2017","4913","0.00815216","0","0",,"9",,
"9/8/2017","4915","0.0465524","0","0",,"9",,
"9/8/2017","4916","0.0216954","0","0",,"9",,
"9/8/2017","4917","0.0264443","0","0",,"9",,
"9/8/2017","4918","0.0390999","0","0",,"9",,
"9/8/2017","4919","0.0330258","0","0",,"9",,
"9/8/2017","4922","0.0182929","0","0",,"9",,
"9/8/2017","4923","0.0469744","0","0",,"9",,
"9/8/2017","4925","0.0158206","0","0",,"9",,
"9/8/2017","4926","0.039166","0","0",,"9",,
"9/8/2017","4927","0.0190918","0","0",,"9",,
"9/8/2017","4928","0.0328883","0","0",,"9",,
"9/8/2017","4929","0.0441286","0","0",,"9",,
"9/8/2017","4930","0.0150089","0","0",,"9",,
"9/8/2017","4931","0.0243945","0","0",,"9",,
"9/8/2017","4932","0.0184001","0","0",,"9",,
"9/8/2017","4933","0.0454157","0","0",,"9",,
"9/8/2017","4934","0.0425431","0","0",,"9",,
"9/8/2017","4935","0.00803701","0","0",,"9",,
"9/8/2017","4936","0.0232122","0","0",,"9",,
"9/8/2017","4937","0.0272712","0","0",,"9",,
"9/8/2017","4938","0.0103941","0","0",,"9",,
"9/8/2017","4939","0.0235269","0","0",,"9",,
"9/8/2017","4940","0.000326647","0","0",,"9",,
"9/8/2017","4941","0.00755133","0","0",,"9",,
"9/8/2017","4942","0.0198593","0","0",,"9",,
"9/8/2017","4943","0.0471393","0","0",,"9",,
"9/8/2017","4944","0.0339146","0","0",,"9",,
"9/8/2017","4945","0.0273458","0","0",,"9",,
"9/8/2017","4946","0.00166315","0","0",,"9",,
"9/8/2017","4947","0.00527814","0","0",,"9",,
"9/8/2017","4948","0.0144428","0","0",,"9",,
"9/8/2017","4950","0.0451139","0","0",,"9",,
"9/8/2017","4951","0.00249539","0","0",,"9",,
"9/8/2017","4952","0.00889202","0","0",,"9",,
"9/8/2017","4953","0.0128073","0","0",,"9",,
"9/8/2017","4954","0.0417524","0","0",,"9",,
"9/8/2017","4955","0.003264","0","0",,"9",,
"9/8/2017","4956","0.0107354","0","0",,"9",,
"9/8/2017","4957","0.0148127","0","0",,"9",,
"9/8/2017","4958","0.0108202","0","0",,"9",,
"9/8/2017","4959","0.0308382","0","0",,"9",,
"9/8/2017","4960","0.0142556","0","0",,"9",,
"9/8/2017","4963","0.0152738","0","0",,"9",,
"9/8/2017","4964","0.0403079","0","0",,"9",,
"9/8/2017","4965","0.0274564","0","0",,"9",,
"9/8/2017","4966","0.0448883","0","0",,"9",,
"9/8/2017","4967","0.0183651","0","0",,"9",,
"9/8/2017","4968","0.0135712","0","0",,"9",,
"9/8/2017","4969","0.000699768","0","0",,"9",,
"9/8/2017","4970","0.0271021","0","0",,"9",,
"9/8/2017","4971","0.0199007","0","0",,"9",,
"9/8/2017","4972","0.04429","0","0",,"9",,
"9/8/2017","4974","0.0200457","0","0",,"9",,
"9/8/2017","4984","0.0318349","0","0",,"9",,
"9/8/2017","4985","0.00488905","0","0",,"9",,
"9/8/2017","4986","0.0113817","0","0",,"9",,
"9/8/2017","4987","0.031143","0","0",,"9",,
"9/8/2017","4988","0.018433","0","0",,"9",,
"9/8/2017","4989","0.0185181","0","0",,"9",,
"9/8/2017","4990","0.00461728","0","0",,"9",,
"9/8/2017","4991","0.0285511","0","0",,"9",,
"9/8/2017","4992","0.023222","0","0",,"9",,
"9/8/2017","4993","0.024035","0","0",,"9",,
"9/8/2017","4994","0.0414002","0","0",,"9",,
"9/8/2017","4995","0.0468728","0","0",,"9",,
"9/8/2017","4996","0.0295099","0","0",,"9",,
"9/8/2017","4997","0.0434261","0","0",,"9",,
"10/8/2017","5267","0.0131218","0","0",,"7",,
